,KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
66393,LF,1426.0059666666666,23250.0,23040.0,-0.03481108597908746,1426.0015,1426.0092,24609,35732,Nyctalus leisleri,0.005,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66394,HF,1426.0261333333333,75000.0,73920.0,0.1383713446910889,1426.0015,1426.0357,68437,79771,Rhinolophus ferrumequinum,0.042,0.042,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66395,LF,1426.0547666666666,24000.0,25920.0,0.665990439453969,1426.0485,1426.0579,25468,33289,Eptesicus serotinus,0.009,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66396,LF,1426.1406333333334,27000.0,25920.0,0.43445295587557725,1426.1375,1426.1512,26328,31318,Eptesicus serotinus,0.016,0.036,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66397,HF,1426.1567333333332,75000.0,73920.0,0.24153597060582788,1426.1455,1426.1896,68437,83396,Rhinolophus ferrumequinum,0.05,0.05,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66398,HF,1426.1986,71250.0,71040.0,-0.13968471285683204,1426.1905,1426.2284,68437,81924,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66399,LF,1426.1976333333334,26250.0,23040.0,0.2855044098798102,1426.1955,1426.2032,23750,32706,Plecotus austriacus,0.008,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66400,HF,1426.2207,54750.0,54719.99999999999,1.6441845739803864,1426.2135,1426.2243,55546,60243,Pipistrellus pygmaeus,0.028,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66401,HF,1426.2592666666667,74250.0,72000.0,-0.08471184718750323,1426.2295,1426.2679,68437,81662,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66402,LF,1426.2400333333333,26250.0,25920.0,0.5861314963972027,1426.2345,1426.2423,26328,38498,Eptesicus serotinus,0.006,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66403,HF,1426.2826666666667,69750.0,73920.0,0.06020671013355687,1426.2465,1426.2855,68437,82666,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66404,HF,1426.257,46500.0,46080.0,1.8908716651761774,1426.2545,1426.263,46093,51757,Pipistrellus pipistrellus,0.02,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66405,HF,1426.2827666666667,69750.0,70080.0,0.036929234357871446,1426.2545,1426.2944,68437,82692,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66406,HF,1426.2963333333332,81750.0,69120.0,0.020882438424208557,1426.2825,1426.3205,68437,81386,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66407,HF,1426.2917666666667,28500.0,28800.0,0.21267021883919032,1426.2895,1426.2959,27187,46509,Eptesicus serotinus,0.006,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66408,LF,1426.3184,35250.0,37440.0,0.8597599999715154,1426.3155,1426.3236,28046,40167,Eptesicus serotinus,0.008,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66409,HF,1426.3336,74250.0,72960.0,0.15882154418057182,1426.3155,1426.3574,68437,83402,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66410,LF,1426.3416333333334,27000.0,27839.999999999996,0.38493494156484986,1426.3335,1426.3422,27187,38209,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66411,HF,1426.3705666666667,74250.0,72000.0,-0.02503215629561821,1426.3685,1426.4066,68437,82390,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66412,HF,1426.4164,69000.0,72960.0,0.006246305804300934,1426.3965,1426.4366,68437,82566,Rhinolophus ferrumequinum,0.038,0.038,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66413,LF,1426.4158,21000.0,22080.0,-0.06494762594553821,1426.4125,1426.4307,20312,22963,Nyctalus leisleri,0.015,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66414,HF,1426.4478666666666,46500.0,45120.0,1.3016092046712897,1426.4385,1426.4518,44375,47798,Pipistrellus pipistrellus,0.029,0.035,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66415,LF,1426.4523333333334,23250.0,23040.0,1.6761231136362107,1426.4465,1426.454,23750,32527,Plecotus austriacus,0.009,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66416,HF,1426.4693333333332,73500.0,72960.0,0.7278971496258924,1426.4495,1426.4885,68437,82395,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66417,HF,1426.4839,80250.0,74880.0,0.28706920445299217,1426.4625,1426.5011,68437,82938,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66418,LF,1426.4740333333334,21750.0,22080.0,-0.004319481069938176,1426.4675,1426.4813,22890,27580,Nyctalus leisleri,0.01,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66419,LF,1426.4891666666667,28500.0,28800.0,1.4354300841802394,1426.4825,1426.4915,28046,37777,Eptesicus serotinus,0.008,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66420,LF,1426.4924666666666,23250.0,23040.0,-0.739314873423129,1426.4875,1426.4982,22890,29182,Nyctalus leisleri,0.008,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66421,HF,1426.5028333333332,72750.0,74880.0,0.01045908844491769,1426.4905,1426.5265,68437,81155,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66422,LF,1426.5313,23250.0,23040.0,0.03581084316158314,1426.5215,1426.5332,22890,28089,Nyctalus leisleri,0.012,0.024,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66423,HF,1426.6028333333334,75750.0,72000.0,0.3160394317066636,1426.5765,1426.616,68437,82134,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66424,HF,1426.6709666666666,81000.0,72000.0,-0.04778737151911268,1426.6325,1426.6727,68437,82980,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66425,HF,1426.6783,72750.0,80640.0,0.0270324929537144,1426.6665,1426.7077,68437,82896,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66426,HF,1426.7547333333334,73500.0,72960.0,0.1636827051301036,1426.7395,1426.7796,68437,82568,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66427,LF,1426.7554,34500.0,28800.0,-0.43955248047238493,1426.7545,1426.7611,28046,39940,Eptesicus serotinus,0.005,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66428,LF,1426.7594,24000.0,24000.0,0.7728358612588839,1426.7555,1426.7626,23750,32915,Plecotus austriacus,0.009,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66429,HF,1426.7893333333334,69750.0,73920.0,-0.048719242390498775,1426.7845,1426.821,68437,81601,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66430,HF,1426.8255,71250.0,77760.0,-0.23416325292084167,1426.7955,1426.836,68437,81873,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66431,HF,1426.8458333333333,76500.0,76800.0,-0.1722473099449703,1426.8115,1426.85,68437,82322,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66432,HF,1426.8458333333333,76500.0,74880.0,-0.36843502733613814,1426.8165,1426.853,68437,81916,Rhinolophus ferrumequinum,0.028,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66433,HF,1426.8631333333333,68250.0,76800.0,-0.4117908526677543,1426.8315,1426.8692,68437,81289,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66434,LF,1426.843,33000.0,35520.0,0.755956161666712,1426.8425,1426.8495,27187,39224,Eptesicus serotinus,0.006,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66435,HF,1426.8634,68250.0,73920.0,-0.21454911183045544,1426.8495,1426.8886,68437,82608,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66436,LF,1426.8675,23250.0,23040.0,0.37583984478563254,1426.8575,1426.869,22890,27505,Nyctalus leisleri,0.011,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66437,HF,1426.8790666666666,78000.0,74880.0,0.35397557058700074,1426.8615,1426.8980999999999,68437,81967,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66438,HF,1426.8936,81750.0,77760.0,0.1690587696982987,1426.8925,1426.9339,68437,82747,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66439,HF,1426.9581333333333,75000.0,74880.0,-0.026782243395932638,1426.9285,1426.9647,68437,81752,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66440,LF,1426.94,28500.0,31680.0,1.1428930168042866,1426.9345,1426.9435,28046,36808,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66441,HF,1426.966,80250.0,70080.0,0.09651787343956994,1426.9615,1427.003,68437,82822,Rhinolophus ferrumequinum,0.033,0.033,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66442,LF,1426.9700666666668,24750.0,22080.0,-0.07812112756141075,1426.9645,1426.9746,22031,27698,Nyctalus leisleri,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66443,HF,1427.0531333333333,72750.0,72000.0,-0.036965356230981586,1427.0155,1427.0542,68437,82908,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66444,HF,1427.062,79500.0,72000.0,0.10413946268869866,1427.0375,1427.0765,68437,82507,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66445,LF,1427.0641666666668,32250.0,26880.000000000004,0.0826120012942854,1427.0635,1427.0715,26328,36142,Eptesicus serotinus,0.009,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66446,HF,1427.0823333333333,74250.0,72960.0,0.14900340309742774,1427.0675,1427.108,68437,83070,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66447,LF,1427.1078666666667,23250.0,23040.0,1.2544499094270702,1427.1045,1427.1168,22890,28016,Nyctalus leisleri,0.013,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66448,HF,1427.1477666666667,78750.0,77760.0,-0.10348216316509977,1427.1185,1427.1574,68437,82923,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66449,HF,1427.1633333333334,74250.0,73920.0,0.24203161404537094,1427.1425,1427.1805,68437,82070,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66450,HF,1427.1633333333334,74250.0,73920.0,0.047423727483608714,1427.1605,1427.199,68437,82341,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66451,HF,1427.1744,69000.0,77760.0,-0.405002291880883,1427.1735,1427.2116,68437,81746,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66452,HF,1427.2416666666666,69000.0,75840.0,0.4673685617831044,1427.2355,1427.273,68437,81623,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66453,HF,1427.2649,76500.0,72960.0,0.2052208675519561,1427.2615,1427.3006,68437,82088,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66454,HF,1427.2892666666667,79500.0,72960.0,0.026855807080364006,1427.2825,1427.3229,68437,82901,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66455,HF,1427.3532333333333,69750.0,70080.0,0.11630115305610286,1427.3365,1427.3751,68437,82877,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66456,LF,1427.3589,27000.0,24960.0,0.7766442882846862,1427.3575,1427.3671,24609,32120,Nyctalus leisleri,0.008,0.023,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66457,LF,1427.3688,23250.0,23040.0,1.5410876640015978,1427.3645,1427.3747,22031,27246,Nyctalus leisleri,0.009,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66458,HF,1427.3677666666667,70500.0,70080.0,-0.23940507805878378,1427.3665,1427.4054,68437,81995,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66459,HF,1427.4165333333333,70500.0,69120.0,-0.059567620824772446,1427.3935,1427.4293,68437,81470,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66460,LF,1427.4328666666668,24000.0,24000.0,0.5065086170926933,1427.4255,1427.4338,23750,32310,Plecotus austriacus,0.007,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66461,HF,1427.4935,75000.0,78720.0,0.5101192556574783,1427.4655,1427.5045,68437,82219,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66462,HF,1427.5255333333334,75000.0,81600.0,0.23731120686989504,1427.4985,1427.5408,68437,83132,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66463,LF,1427.5332333333333,24000.0,24000.0,0.1664341163606874,1427.5235,1427.5341,24609,31958,Eptesicus serotinus,0.01,0.027,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66464,LF,1427.5307,21000.0,21120.0,2.251145666894922,1427.5285,1427.5338,14296,32320,Plecotus auritus,0.017,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66465,LF,1427.567,24000.0,24000.0,0.2826917207200717,1427.5635,1427.571,24609,33496,Plecotus austriacus,0.008,0.026,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66466,HF,1427.5932333333333,72000.0,74880.0,0.006521860517646242,1427.5745,1427.6181,68437,83365,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66467,HF,1427.5932666666668,72000.0,69120.0,-0.03572222380094779,1427.5925,1427.6284,68437,81571,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66468,HF,1427.6673666666666,72750.0,73920.0,0.055875299918933606,1427.6435,1427.6843,68437,82921,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66469,HF,1427.6579666666667,41250.0,41280.0,2.3666016219211605,1427.6535,1427.6717,40078,43570,Pipistrellus nathusii,0.168,0.184,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66470,HF,1427.6928333333333,72750.0,73920.0,-0.10762728504836266,1427.6575,1427.695,68437,81697,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66471,LF,1427.7126333333333,30000.0,30720.0,0.5914657269472947,1427.7105,1427.7182,28046,39843,Eptesicus serotinus,0.007,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
66472,LF,1427.7351,27750.0,27839.999999999996,0.5533333902262251,1427.7335,1427.7429,28046,36542,Eptesicus serotinus,0.008,0.021,-1,Echolocation,192000,/Users/adityakrishna/Documents/Research/mila_files/mila-human-wav-txt/20220730_053000.WAV
