KMEANS_CLASSES,peak_frequency_time_SPECTROGRAM,peak_frequency_SPECTROGRAM,peak_frequency_WELCH,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,freq_group,call_start_time,cycle_ref_time,call_end_time,start_time_wrt_ref,end_time_wrt_ref
LF,583.778352,31250.0,25920.0,45.06730311492683,1783.7775000000001,1783.7930000000001,22890.0,40220.0,Echolocation,Nyctalus leisleri,0.483,0.666,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:59:57.777500000,2025-05-02 03:59:57.777500000,2025-05-02 03:59:57.793000000,1783.7775000000001,1783.7930000000001
LF,583.87028,31250.0,26880.000000000004,7.994185941165189,1783.8685,1783.8796,25468.0,33853.0,Echolocation,Nyctalus leisleri,0.323,0.672,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:59:57.868500000,2025-05-02 03:59:57.868500000,2025-05-02 03:59:57.879600000,1783.8685,1783.8796
LF,583.909164,23437.5,24960.0,5.699456920914003,1783.9015,1783.9131,22031.0,31700.0,Echolocation,Nyctalus noctula,0.377,0.671,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:59:57.901500000,2025-05-02 03:59:57.901500000,2025-05-02 03:59:57.913100000,1783.9015,1783.9131
LF,583.985312,23437.5,26880.000000000004,3.000930197494503,1783.9805000000001,1783.9897999999998,23750.0,31641.0,Echolocation,Nyctalus leisleri,0.203,0.546,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:59:57.980500000,2025-05-02 03:59:57.980500000,2025-05-02 03:59:57.989799999,1783.9805000000001,1783.9897999999998
LF,584.005936,31250.0,26880.000000000004,5.326425126869047,1784.0055,1784.0166,24609.0,33011.0,Echolocation,Nyctalus leisleri,0.495,0.621,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel1_1200to1800.WAV,LF,2025-05-02 03:59:58.005500000,2025-05-02 03:59:58.005500000,2025-05-02 03:59:58.016600000,1784.0055,1784.0166
LF,584.042164,31250.0,24960.0,28.87585967647061,1784.0394999999999,1784.0561,22890.0,36249.0,Echolocation,Eptesicus serotinus,0.239,0.597,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:59:58.039499999,2025-05-02 03:59:58.039499999,2025-05-02 03:59:58.056100000,1784.0394999999999,1784.0561
LF,584.121256,23437.5,24960.0,7.831702561270451,1784.1154999999999,1784.1280000000002,22031.0,33445.0,Echolocation,Nyctalus noctula,0.429,0.668,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel4_1200to1800.WAV,LF,2025-05-02 03:59:58.115500000,2025-05-02 03:59:58.115500000,2025-05-02 03:59:58.128000000,1784.1154999999999,1784.1280000000002
LF,584.183736,31250.0,24960.0,42.494825927082715,1784.1815000000001,1784.202,22031.0,40582.0,Echolocation,Nyctalus noctula,0.585,0.74,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:59:58.181500000,2025-05-02 03:59:58.181500000,2025-05-02 03:59:58.202000000,1784.1815000000001,1784.202
LF,584.266452,31250.0,26880.000000000004,2.643951478197666,1784.2655,1784.2753,25468.0,32659.0,Echolocation,Nyctalus leisleri,0.283,0.475,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel1_1200to1800.WAV,LF,2025-05-02 03:59:58.265500000,2025-05-02 03:59:58.265500000,2025-05-02 03:59:58.275300000,1784.2655,1784.2753
LF,584.400188,23437.5,24000.0,7.937913219333624,1784.3905,1784.4031,22031.0,30771.0,Echolocation,Nyctalus noctula,0.463,0.727,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:59:58.390500000,2025-05-02 03:59:58.390500000,2025-05-02 03:59:58.403100000,1784.3905,1784.4031
LF,584.445376,23437.5,24960.0,43.20654707035486,1784.4344999999998,1784.4569999999999,21171.0,32679.0,Echolocation,Eptesicus serotinus,0.303,0.647,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:59:58.434499999,2025-05-02 03:59:58.434499999,2025-05-02 03:59:58.457000000,1784.4344999999998,1784.4569999999999
LF,584.588592,31250.0,24960.0,22.72555437903934,1784.5865,1784.6058,22031.0,36511.0,Echolocation,Eptesicus serotinus,0.386,0.624,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel1_1200to1800.WAV,LF,2025-05-02 03:59:58.586500000,2025-05-02 03:59:58.586500000,2025-05-02 03:59:58.605800000,1784.5865,1784.6058
LF,584.717768,23437.5,24000.0,5.944996478669243,1784.7134999999998,1784.7248,22031.0,29329.0,Echolocation,Nyctalus noctula,0.262,0.599,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:59:58.713499999,2025-05-02 03:59:58.713499999,2025-05-02 03:59:58.724800000,1784.7134999999998,1784.7248
LF,584.738456,31250.0,25920.0,35.3727463404202,1784.7365,1784.7528,22890.0,38693.0,Echolocation,Nyctalus noctula,0.259,0.642,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:59:58.736500000,2025-05-02 03:59:58.736500000,2025-05-02 03:59:58.752800000,1784.7365,1784.7528
LF,584.865688,31250.0,25920.0,33.274312772801395,1784.8635,1784.8780000000002,22890.0,44809.0,Echolocation,Nyctalus noctula,0.285,0.699,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:59:58.863500000,2025-05-02 03:59:58.863500000,2025-05-02 03:59:58.878000000,1784.8635,1784.8780000000002
LF,584.955064,23437.5,24000.0,1.622129826543492,1784.9475,1784.9592,22031.0,29611.0,Echolocation,Nyctalus noctula,0.4,0.65,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:59:58.947500000,2025-05-02 03:59:58.947500000,2025-05-02 03:59:58.959200000,1784.9475,1784.9592
LF,585.006312,31250.0,24960.0,19.40256460736591,1785.0055,1785.0216,23750.0,35956.0,Echolocation,Nyctalus leisleri,0.312,0.657,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 03:59:59.005500000,2025-05-02 03:59:59.005500000,2025-05-02 03:59:59.021600000,1785.0055,1785.0216
LF,585.224844,23437.5,24000.0,3.615300660379692,1785.2175,1785.2283,22031.0,30342.0,Echolocation,Nyctalus noctula,0.285,0.609,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:59:59.217500000,2025-05-02 03:59:59.217500000,2025-05-02 03:59:59.228300000,1785.2175,1785.2283
LF,585.264536,31250.0,24960.0,34.41230086520034,1785.2635,1785.2824,22031.0,35431.0,Echolocation,Nyctalus noctula,0.403,0.66,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 03:59:59.263500000,2025-05-02 03:59:59.263500000,2025-05-02 03:59:59.282400000,1785.2635,1785.2824
LF,585.35258,31250.0,26880.000000000004,4.117135682687221,1785.3495,1785.3593,25468.0,32196.0,Echolocation,Nyctalus leisleri,0.395,0.651,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:59:59.349500000,2025-05-02 03:59:59.349500000,2025-05-02 03:59:59.359300000,1785.3495,1785.3593
LF,585.42018,31250.0,25920.0,19.59054006614305,1785.4185,1785.4353,22890.0,36642.0,Echolocation,Eptesicus serotinus,0.349,0.638,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:59:59.418500000,2025-05-02 03:59:59.418500000,2025-05-02 03:59:59.435300000,1785.4185,1785.4353
LF,585.542172,31250.0,33600.0,22.027307098543872,1785.5394999999999,1785.5543,23750.0,44209.0,Echolocation,Nyctalus leisleri,0.328,0.701,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 03:59:59.539499999,2025-05-02 03:59:59.539499999,2025-05-02 03:59:59.554300000,1785.5394999999999,1785.5543
LF,585.662916,31250.0,26880.000000000004,26.30356101644023,1785.6615000000002,1785.6761000000001,23750.0,40024.0,Echolocation,Nyctalus leisleri,0.356,0.689,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 03:59:59.661500000,2025-05-02 03:59:59.661500000,2025-05-02 03:59:59.676100000,1785.6615000000002,1785.6761000000001
LF,585.802292,23437.5,25920.0,31.30883834879778,1785.7915,1785.8076999999998,22890.0,40181.0,Echolocation,Eptesicus serotinus,0.371,0.681,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:59:59.791500000,2025-05-02 03:59:59.791500000,2025-05-02 03:59:59.807699999,1785.7915,1785.8076999999998
LF,585.94728,23437.5,25920.0,22.98033886886094,1785.9375,1785.9518,23750.0,35615.0,Echolocation,Eptesicus serotinus,0.382,0.651,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 03:59:59.937500000,2025-05-02 03:59:59.937500000,2025-05-02 03:59:59.951800000,1785.9375,1785.9518
LF,586.102268,23437.5,25920.0,23.220595950150397,1786.0905,1786.1055000000001,23750.0,35034.0,Echolocation,Eptesicus serotinus,0.325,0.627,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:00.090500000,2025-05-02 04:00:00.090500000,2025-05-02 04:00:00.105500000,1786.0905,1786.1055000000001
LF,586.249036,23437.5,25920.0,16.21643123735341,1786.2424999999998,1786.2559,23750.0,32902.0,Echolocation,Eptesicus serotinus,0.378,0.665,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:00.242499999,2025-05-02 04:00:00.242499999,2025-05-02 04:00:00.255900000,1786.2424999999998,1786.2559
LF,586.359264,23437.5,26880.000000000004,1.4600032999632249,1786.3585,1786.3686,23750.0,30341.0,Echolocation,Nyctalus leisleri,0.164,0.389,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:00.358500000,2025-05-02 04:00:00.358500000,2025-05-02 04:00:00.368600000,1786.3585,1786.3686
LF,586.47418,23437.5,25920.0,26.351298597159143,1786.4625,1786.4777,23750.0,40409.0,Echolocation,Eptesicus serotinus,0.32,0.703,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:00.462500000,2025-05-02 04:00:00.462500000,2025-05-02 04:00:00.477700000,1786.4625,1786.4777
LF,586.648512,23437.5,26880.000000000004,21.390092363818024,1786.6425,1786.6562,23750.0,31968.0,Echolocation,Nyctalus leisleri,0.351,0.639,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 04:00:00.642500000,2025-05-02 04:00:00.642500000,2025-05-02 04:00:00.656200000,1786.6425,1786.6562
LF,586.803092,31250.0,24960.0,29.079604774003904,1786.8025,1786.8177,22890.0,34412.0,Echolocation,Nyctalus leisleri,0.383,0.616,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 04:00:00.802500000,2025-05-02 04:00:00.802500000,2025-05-02 04:00:00.817700000,1786.8025,1786.8177
LF,587.090484,23437.5,25920.0,13.14149037967885,1787.0825,1787.0977,23750.0,30520.0,Echolocation,Nyctalus leisleri,0.355,0.627,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 04:00:01.082500000,2025-05-02 04:00:01.082500000,2025-05-02 04:00:01.097700000,1787.0825,1787.0977
LF,587.351056,23437.5,24960.0,31.08876469865065,1787.3455,1787.3609999999999,22890.0,33251.0,Echolocation,Nyctalus leisleri,0.649,0.704,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 04:00:01.345500000,2025-05-02 04:00:01.345500000,2025-05-02 04:00:01.360999999,1787.3455,1787.3609999999999
LF,587.582776,23437.5,26880.000000000004,5.1336789826687665,1787.5785,1787.588,25468.0,32703.0,Echolocation,Nyctalus leisleri,0.413,0.652,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:01.578500000,2025-05-02 04:00:01.578500000,2025-05-02 04:00:01.588000000,1787.5785,1787.588
LF,587.631428,23437.5,25920.0,14.926542135465104,1787.6245,1787.6393,22890.0,29703.0,Echolocation,Nyctalus leisleri,0.438,0.633,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 04:00:01.624500000,2025-05-02 04:00:01.624500000,2025-05-02 04:00:01.639300000,1787.6245,1787.6393
LF,587.707704,31250.0,31680.0,0.8596009619468215,1787.7045,1787.7143999999998,25468.0,31527.0,Echolocation,Nyctalus leisleri,0.431,0.548,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 04:00:01.704500000,2025-05-02 04:00:01.704500000,2025-05-02 04:00:01.714399999,1787.7045,1787.7143999999998
LF,587.750252,31250.0,25920.0,7.974723492414851,1787.7475,1787.7583,23750.0,37262.0,Echolocation,Nyctalus leisleri,0.34,0.679,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 04:00:01.747500000,2025-05-02 04:00:01.747500000,2025-05-02 04:00:01.758300000,1787.7475,1787.7583
LF,587.845396,23437.5,26880.000000000004,4.133718154378003,1787.8384999999998,1787.8492999999999,25468.0,31922.0,Echolocation,Nyctalus leisleri,0.355,0.606,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:01.838499999,2025-05-02 04:00:01.838499999,2025-05-02 04:00:01.849299999,1787.8384999999998,1787.8492999999999
LF,587.918036,23437.5,24960.0,7.888707258950959,1787.9105,1787.9229,23750.0,28696.0,Echolocation,Nyctalus leisleri,0.656,0.734,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:01.910500000,2025-05-02 04:00:01.910500000,2025-05-02 04:00:01.922900000,1787.9105,1787.9229
LF,587.970808,31250.0,26880.000000000004,2.673354193766555,1787.9695000000002,1787.9804,25468.0,32098.0,Echolocation,Nyctalus leisleri,0.558,0.69,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 04:00:01.969500000,2025-05-02 04:00:01.969500000,2025-05-02 04:00:01.980400000,1787.9695000000002,1787.9804
LF,588.069148,23437.5,24960.0,18.755136279853694,1788.0585,1788.0735,22890.0,30924.0,Echolocation,Nyctalus leisleri,0.26,0.627,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 04:00:02.058500000,2025-05-02 04:00:02.058500000,2025-05-02 04:00:02.073500000,1788.0585,1788.0735
LF,588.10352,23437.5,26880.000000000004,0.0036980931938671,1788.0985,1788.1086,25468.0,32460.0,Echolocation,Nyctalus leisleri,0.277,0.573,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:02.098500000,2025-05-02 04:00:02.098500000,2025-05-02 04:00:02.108600000,1788.0985,1788.1086
LF,588.339772,23437.5,24960.0,6.484230676132824,1788.3335,1788.3503,22890.0,27254.0,Echolocation,Nyctalus leisleri,0.548,0.614,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel6_1200to1800.WAV,LF,2025-05-02 04:00:02.333500000,2025-05-02 04:00:02.333500000,2025-05-02 04:00:02.350300000,1788.3335,1788.3503
LF,588.478164,23437.5,26880.000000000004,11.677517891691442,1788.4724999999999,1788.4832999999999,24609.0,33391.0,Echolocation,Nyctalus leisleri,0.34,0.693,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:02.472499999,2025-05-02 04:00:02.472499999,2025-05-02 04:00:02.483299999,1788.4724999999999,1788.4832999999999
LF,588.615448,23437.5,24960.0,20.119335361352416,1788.6035000000002,1788.62,22890.0,27744.0,Echolocation,Nyctalus leisleri,0.471,0.615,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 04:00:02.603500000,2025-05-02 04:00:02.603500000,2025-05-02 04:00:02.620000000,1788.6035000000002,1788.62
LF,588.742712,23437.5,26880.000000000004,5.36879412999474,1788.7365,1788.7472,24609.0,32891.0,Echolocation,Nyctalus leisleri,0.383,0.67,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel5_1200to1800.WAV,LF,2025-05-02 04:00:02.736500000,2025-05-02 04:00:02.736500000,2025-05-02 04:00:02.747200000,1788.7365,1788.7472
LF,588.776128,23437.5,25920.0,-2.4226149147611613,1788.7615,1788.777,23750.0,29459.0,Echolocation,Nyctalus leisleri,0.27,0.577,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel7_1200to1800.WAV,LF,2025-05-02 04:00:02.761500000,2025-05-02 04:00:02.761500000,2025-05-02 04:00:02.777000000,1788.7615,1788.777
LF,588.865484,31250.0,26880.000000000004,3.489382490985225,1788.8635,1788.8735000000001,25468.0,33520.0,Echolocation,Nyctalus leisleri,0.448,0.678,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 04:00:02.863500000,2025-05-02 04:00:02.863500000,2025-05-02 04:00:02.873500000,1788.8635,1788.8735000000001
LF,588.983428,23437.5,27839.999999999996,0.274038196160219,1788.9785000000002,1788.9897,25468.0,30891.0,Echolocation,Nyctalus leisleri,0.205,0.389,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:02.978500000,2025-05-02 04:00:02.978500000,2025-05-02 04:00:02.989700000,1788.9785000000002,1788.9897
LF,589.033268,23437.5,24960.0,8.70696844454313,1789.0275000000001,1789.0429,22890.0,26520.0,Echolocation,Nyctalus leisleri,0.691,0.729,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel3_1200to1800.WAV,LF,2025-05-02 04:00:03.027500000,2025-05-02 04:00:03.027500000,2025-05-02 04:00:03.042900000,1789.0275000000001,1789.0429
LF,589.116624,31250.0,30720.0,0.7279960384582571,1789.1145000000001,1789.1237999999998,25468.0,32528.0,Echolocation,Nyctalus leisleri,0.236,0.426,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 04:00:03.114500000,2025-05-02 04:00:03.114500000,2025-05-02 04:00:03.123799999,1789.1145000000001,1789.1237999999998
LF,589.17114,31250.0,31680.0,1.3977715074472552,1789.1685,1789.1821,23750.0,30574.0,Echolocation,Nyctalus leisleri,0.324,0.573,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel0_1200to1800.WAV,LF,2025-05-02 04:00:03.168500000,2025-05-02 04:00:03.168500000,2025-05-02 04:00:03.182100000,1789.1685,1789.1821
LF,589.247128,23437.5,25920.0,8.13320351003909,1789.2415,1789.252,24609.0,31951.0,Echolocation,Nyctalus leisleri,0.413,0.661,-1,250000.0,/Volumes/Elements/UBNA_array_tests2025/mic_array_test_20250501/inUBNA/array/hour_0_1200to1800/hour_0_channel2_1200to1800.WAV,LF,2025-05-02 04:00:03.241500000,2025-05-02 04:00:03.241500000,2025-05-02 04:00:03.252000000,1789.2415,1789.252
