,datetime_UTC,site_name,recover_folder,audiomoth_num,sd_card_num,file_path,file_metadata,file_status,audiomoth_temperature,audiomoth_battery,sample_rate,audiomoth_artist_ID,file_duration,Deployment notes
3195,2025-01-25 00:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_003000.WAV,Recorded at 00:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.7V and temperature was 2.1C.,Usable for detection, 2.1C,3.7V,192000,AudioMoth 249C600363FA4C61,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3196,2025-01-25 00:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_004000.WAV,Recorded at 00:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.7V and temperature was 2.3C.,Usable for detection, 2.3C,3.7V,192000,AudioMoth 249C600363FA4C61,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3197,2025-01-25 00:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_005000.WAV,Recorded at 00:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.6V and temperature was 1.5C.,Usable for detection, 1.5C,3.6V,192000,AudioMoth 249C600363FA4C61,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3198,2025-01-25 01:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_010000.WAV,Recorded at 01:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.7V and temperature was 1.5C.,Usable for detection, 1.5C,3.7V,192000,AudioMoth 249C600363FA4C61,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3199,2025-01-25 01:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_011000.WAV,Recorded at 01:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.8V and temperature was 0.6C.,Usable for detection, 0.6C,3.8V,192000,AudioMoth 249C600363FA4C61,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3200,2025-01-25 01:20:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_012000.WAV,Recorded at 01:20:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.8V and temperature was 0.2C.,Usable for detection, 0.2C,3.8V,192000,AudioMoth 249C600363FA4C61,300.0019375,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3201,2025-01-25 01:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_013000.WAV,Recorded at 01:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -0.2C.,Usable for detection,-0.2C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3202,2025-01-25 01:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_014000.WAV,Recorded at 01:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -0.1C.,Usable for detection,-0.1C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3203,2025-01-25 01:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_015000.WAV,Recorded at 01:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -0.7C.,Usable for detection,-0.7C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3204,2025-01-25 02:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_020000.WAV,Recorded at 02:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -1.2C.,Usable for detection,-1.2C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3205,2025-01-25 02:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_021000.WAV,Recorded at 02:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -1.3C.,Usable for detection,-1.3C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3206,2025-01-25 02:20:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_022000.WAV,Recorded at 02:20:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -1.8C.,Usable for detection,-1.8C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3207,2025-01-25 02:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_023000.WAV,Recorded at 02:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -1.8C.,Usable for detection,-1.8C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3208,2025-01-25 02:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_024000.WAV,Recorded at 02:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -2.1C.,Usable for detection,-2.1C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3209,2025-01-25 02:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_025000.WAV,Recorded at 02:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -2.9C.,Usable for detection,-2.9C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3210,2025-01-25 03:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_030000.WAV,Recorded at 03:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.1C.,Usable for detection,-3.1C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3211,2025-01-25 03:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_031000.WAV,Recorded at 03:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -2.9C.,Usable for detection,-2.9C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3212,2025-01-25 03:20:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_032000.WAV,Recorded at 03:20:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -2.8C.,Usable for detection,-2.8C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3213,2025-01-25 03:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_033000.WAV,Recorded at 03:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.1C.,Usable for detection,-3.1C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3214,2025-01-25 03:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_034000.WAV,Recorded at 03:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.4C.,Usable for detection,-3.4C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3215,2025-01-25 03:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_035000.WAV,Recorded at 03:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.6C.,Usable for detection,-3.6C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3216,2025-01-25 04:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_040000.WAV,Recorded at 04:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.7C.,Usable for detection,-3.7C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3217,2025-01-25 04:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_041000.WAV,Recorded at 04:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.6C.,Usable for detection,-3.6C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3218,2025-01-25 04:20:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_042000.WAV,Recorded at 04:20:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.4C.,Usable for detection,-3.4C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3219,2025-01-25 04:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_043000.WAV,Recorded at 04:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -3.9C.,Usable for detection,-3.9C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3220,2025-01-25 04:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_044000.WAV,Recorded at 04:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.5C.,Usable for detection,-4.5C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3221,2025-01-25 04:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_045000.WAV,Recorded at 04:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.4C.,Usable for detection,-4.4C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3222,2025-01-25 05:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_050000.WAV,Recorded at 05:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.0C.,Usable for detection,-4.0C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3223,2025-01-25 05:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_051000.WAV,Recorded at 05:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.4C.,Usable for detection,-4.4C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3224,2025-01-25 05:20:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_052000.WAV,Recorded at 05:20:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.0C.,Usable for detection,-4.0C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3225,2025-01-25 05:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_053000.WAV,Recorded at 05:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.2C.,Usable for detection,-5.2C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3226,2025-01-25 05:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_054000.WAV,Recorded at 05:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.2C.,Usable for detection,-4.2C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3227,2025-01-25 05:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_055000.WAV,Recorded at 05:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.4C.,Usable for detection,-4.4C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3228,2025-01-25 06:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_060000.WAV,Recorded at 06:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.5C.,Usable for detection,-4.5C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3229,2025-01-25 06:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_061000.WAV,Recorded at 06:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.8C.,Usable for detection,-4.8C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3230,2025-01-25 06:20:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_062000.WAV,Recorded at 06:20:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.8C.,Usable for detection,-4.8C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3231,2025-01-25 06:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_063000.WAV,Recorded at 06:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.0C.,Usable for detection,-5.0C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3232,2025-01-25 06:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_064000.WAV,Recorded at 06:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.5C.,Usable for detection,-4.5C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3233,2025-01-25 06:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_065000.WAV,Recorded at 06:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.8C.,Usable for detection,-4.8C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3234,2025-01-25 07:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_070000.WAV,Recorded at 07:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.7C.,Usable for detection,-4.7C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3235,2025-01-25 07:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_071000.WAV,Recorded at 07:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -4.7C.,Usable for detection,-4.7C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3236,2025-01-25 07:20:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_072000.WAV,Recorded at 07:20:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.0C.,Usable for detection,-5.0C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3237,2025-01-25 07:30:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_073000.WAV,Recorded at 07:30:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.2C.,Usable for detection,-5.2C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3238,2025-01-25 07:40:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_074000.WAV,Recorded at 07:40:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.2C.,Usable for detection,-5.2C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3239,2025-01-25 07:50:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_075000.WAV,Recorded at 07:50:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.0C.,Usable for detection,-5.0C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3240,2025-01-25 08:00:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_080000.WAV,Recorded at 08:00:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.3C.,Usable for detection,-5.3C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
3241,2025-01-25 08:10:00,Central Pond,recover-20250127,R,24,/mnt/ubna_data_04/recover-20250127/UBNA_024/20250125_081000.WAV,Recorded at 08:10:00 25/01/2025 (UTC) by AudioMoth 249C600363FA4C61 at medium gain while battery was 3.9V and temperature was -5.5C.,Usable for detection,-5.5C,3.9V,192000,AudioMoth 249C600363FA4C61,300.001940104167,Ikea Batteries 0:00-24:00 UTC; All new batteries; all 9-battery; 24/7 5on 5off; 256GB SD cards
